,Id,User,Content,Date,Lang,Sentiment
575,808708745194799104,51758881,"@afranchesqui @marhegu Sí, también he leído quejas en twitter sobre la interacción social en los buses.",Tue Dec 13 16:22:44 +0000 2016,es,NONE
576,808706648206352384,1127045646,Estaba durmiendo tan ricooo jaja que cólera que me dio cuando me despertaron,Tue Dec 13 16:14:24 +0000 2016,es,N
577,808669749022519300,10716212,"@Ana_AvilaM hmmmm no sé, aún las siento pegadas en el cielo de la boca",Tue Dec 13 13:47:47 +0000 2016,es,NEU
578,808697535938314240,51758881,@fersalas2205 Yo igual no trabajo el 26.,Tue Dec 13 15:38:12 +0000 2016,es,NONE
579,809127790981369860,104178963,@cotarola No salí. No puedo manejar: Migraña,Wed Dec 14 20:07:52 +0000 2016,es,N
580,809846303534514177,67230973,Necesito ir a mi hogar y dormir con mis dos hijos peludos y Kabek y su gripe,Fri Dec 16 19:42:59 +0000 2016,es,N
581,809828470075301893,2774677761,"Porqué terminaba contrato, ya ví seguro se fue solito",Fri Dec 16 18:32:07 +0000 2016,es,NONE
582,809950354611826688,3373046294,Me hace sentir tan bien al ver a mi ex y no sentir absolutamente nada por el,Sat Dec 17 02:36:27 +0000 2016,es,P
583,809927403615256576,123097462,"En definitiva! Me quedé sin campo para ir a Tacares, ya que me había mentalizado y ya hasta quería ir #percebe",Sat Dec 17 01:05:15 +0000 2016,es,N
584,809918358955184128,891311334,#YSF2 @MundonickLA La mejor serie en todo el mundo !!!,Sat Dec 17 00:29:18 +0000 2016,es,P
585,809917034750509056,784491550810210305,Será que en serio alguien puede dormir tanto,Sat Dec 17 00:24:03 +0000 2016,es,N
586,810701756791484416,146246950,@SanzZeriTica y qué? No será la primera vez,Mon Dec 19 04:22:15 +0000 2016,es,NONE
587,810700953620021248,213806291,@wkCArlos yo soy igual Jajajaja trató de evitarlo pero no lo logro,Mon Dec 19 04:19:04 +0000 2016,es,NEU
588,798320488619577344,773868364099969025,Que buena vibra me transmite @Cocofunka,Tue Nov 15 00:23:31 +0000 2016,es,P
589,798206253541584896,2790604089,Adquirí @semrush_es para un sitio que abarcara 10 países y hasta el momento me ha parecido una excelente herramienta.,Mon Nov 14 16:49:35 +0000 2016,es,P
590,798356108473696256,138940047,"Un País tan afectado como Haití, necesita del mundo entero.",Tue Nov 15 02:45:03 +0000 2016,es,NONE
591,798329898746015745,37989014,"@DraHongo y son adorables, pero diay... Ya no hay nada que hacer",Tue Nov 15 01:00:54 +0000 2016,es,NEU
592,798261817260863488,48848038,@solounrobot @TVyNovelasMex ¿Será solo digital entonces? ¡Perfecto! De verdad muchísimas gracias Un abrazo desde Costa Rica. ¡Pura vida!,Mon Nov 14 20:30:22 +0000 2016,es,P
593,798306527882919936,161567591,@jevs_ Acabo de llamar y si tienen! Muchísimas gracias,Mon Nov 14 23:28:02 +0000 2016,es,NONE
594,798304922399895553,120940293,Cuando hago desordenes con el horario de la comida me agarra un dolor de cabeza permanente,Mon Nov 14 23:21:39 +0000 2016,es,N
595,798366463639900160,93057768,"NUNCA dejen el Snapchat abierto en el celular de la mamá, creo hoy duermo en la calle",Tue Nov 15 03:26:12 +0000 2016,es,N
596,798386889392799744,491968851,Creo que tengo una contractura en los hombros así o más hecha picha?,Tue Nov 15 04:47:22 +0000 2016,es,N
597,798384095730409472,127674739,#superluna eectativa vs realidad. Gracias • • • • • • • #crc #puravida #costarica…,Tue Nov 15 04:36:16 +0000 2016,es,NEU
598,798239489734807552,3322726100,"@ESPN_FDJ Soy de CR estudiante de periodismo me encanta el ámbito deportivo los admiro y sueño con conocerlos, porfaa? #FDJPuraVida",Mon Nov 14 19:01:39 +0000 2016,es,P
599,801509591121068037,2774677761,Si la U cerró todo... entonces yo estoy libre hasta el lunes,Wed Nov 23 19:35:52 +0000 2016,es,NONE
600,801513687848779777,2390071543,"Que bonito, la lluvia regresa cuando me toca ir por mi Hermanita al Kinder",Wed Nov 23 19:52:09 +0000 2016,es,N
601,801531504325263362,161567591,Alguien tiene algún contacto que haga queques navideños?,Wed Nov 23 21:02:57 +0000 2016,es,NONE
602,801250704786681856,715643475975245825,ustedes saben que mi vida se basa en vistos.,Wed Nov 23 02:27:09 +0000 2016,es,NEU
603,801189905112174592,2520083591,Se lesiona Bale antes del clásico,Tue Nov 22 22:25:33 +0000 2016,es,N
604,801504187314016256,478723971,@cris525cr que todo les salga muy bonito,Wed Nov 23 19:14:24 +0000 2016,es,P
605,801501985417662464,1220081238,"Sin Morata, Kroos, Bale y puede que aún sin Casemiro para el clásico",Wed Nov 23 19:05:39 +0000 2016,es,NONE
606,800547473341218816,1195375332,"@francellabrenes Rajado, y mientras llega acá",Mon Nov 21 03:52:45 +0000 2016,es,N
607,800541436819148800,588376232,@funfillegamer Soy muy malo funfi me da pena y todo,Mon Nov 21 03:28:46 +0000 2016,es,N
608,800548175346073604,964877532,"Mae eso si es cierto, ahora nadie (la mayoría) busca tener algo serio",Mon Nov 21 03:55:33 +0000 2016,es,N
609,800576201244995584,93057768,"11.46PM y tengo hambre, mejor me acuesto ya por que la panadería está cerrada",Mon Nov 21 05:46:55 +0000 2016,es,N
610,800578955485081600,463200546,@isamarsanchezg Antes era más seguido Saliamos por batidos de maracuyá,Mon Nov 21 05:57:51 +0000 2016,es,NONE
611,800373386610360321,104178963,@AndreaVasRo Lo es. Sin ningún respeto al dolor ajeno,Sun Nov 20 16:21:00 +0000 2016,es,N
612,800449161032241152,209123675,Badilla era tan tan guapo que sentí feo cuando me di cuenta,Sun Nov 20 21:22:06 +0000 2016,es,N
613,800498900578738180,2484863024,Yo si que odio recibir noticias así,Mon Nov 21 00:39:45 +0000 2016,es,N
614,800475290464043009,14628107,Ay la canción de tercer cielo,Sun Nov 20 23:05:56 +0000 2016,es,NONE
615,800380922491269120,796887293697150977,@welcometofridda jajajaja ya en serio me haces falta,Sun Nov 20 16:50:56 +0000 2016,es,N
616,800388250942709760,112207403,@Adri_hdezv Bby muy duro la verdad,Sun Nov 20 17:20:04 +0000 2016,es,N
617,801084134525456384,104178963,"@AndreaVasRo @vulturgryphus Otra decepción... (me estoy haciendo la víctima dramática, obvio)",Tue Nov 22 15:25:15 +0000 2016,es,N
618,801130179879899136,123097462,@MaryMatamoros Éxitos y buena vibra en el recital!,Tue Nov 22 18:28:13 +0000 2016,es,P
619,801134263806623744,964877532,Que pecadito la gente afectada por las inundaciones,Tue Nov 22 18:44:27 +0000 2016,es,N
620,801122512776073216,715643475975245825,"tengo como 10 horas de estar mareado y con ganas de vomitar, ya esta bueno verdad.",Tue Nov 22 17:57:45 +0000 2016,es,N
621,801073708337156096,14893600,"@titabobra exacto, qué colera me da eso",Tue Nov 22 14:43:49 +0000 2016,es,N
622,801070468677648384,2827444381,"Mi mamá me dice que no vaya al colé, en serio que la amo. Pero tengo que ir",Tue Nov 22 14:30:57 +0000 2016,es,P
623,800366436904562688,1862408274,No mames lo triste Gabriel Badilla y por el corazon! El miedo que me dan esas cosas.,Sun Nov 20 15:53:23 +0000 2016,es,N
624,800476895167057924,68349722,Lamentable lo de Badilla... un sentido pesame para sus hijas que se quedan sin papá,Sun Nov 20 23:12:18 +0000 2016,es,N
625,800835505717972992,109712748,"Oído en McDonalds ""el mejor mannequin challenge que he visto hasta ahora es el que ha venido haciendo este gobierno desde hace dos años""",Mon Nov 21 22:57:18 +0000 2016,es,N
626,800768688270020608,2253921240,Maldita lluvia me mata mi negocio. Así nadie quiere bañar ni sacar a los perros.,Mon Nov 21 18:31:47 +0000 2016,es,N
627,800773852783644672,109712748,Veo que sí la depresión tropical se convierte en huracán se llamará Otto. Que comience el MemeFest!,Mon Nov 21 18:52:18 +0000 2016,es,N
628,800765569880522752,4484421196,"Hola, @latrwn1. En este momento no lo tenemos, pero como siempre: queda encargado para el próximo pedido",Mon Nov 21 18:19:24 +0000 2016,es,NONE
629,800719427125833728,2484863024,"El tren cada media hora es un mito urbano, no ha pasado el de las 9",Mon Nov 21 15:16:02 +0000 2016,es,NONE
630,800336465284710400,37371085,Lamentable informan que murió Gabriel Badilla. #RIPGladiador,Sun Nov 20 13:54:17 +0000 2016,es,N
631,801859882982981632,104178963,Yo sí lo sentí y me lleva puta,Thu Nov 24 18:47:48 +0000 2016,es,N
632,801860797131554820,104178963,"Hola, soy Sole, el sismógrafo humano",Thu Nov 24 18:51:26 +0000 2016,es,NONE
633,801888490036174848,20480734,"@ushcala que bueno, claro que si, envíame tu dirección de correo por DM",Thu Nov 24 20:41:29 +0000 2016,es,NONE
634,801890405939867649,161567591,"@AnDiGu Hola, me dijo que estaba bien, fuertes aguaceros y mucho viento pero todo bajo control. Gracias por preguntar",Thu Nov 24 20:49:05 +0000 2016,es,P
635,801764168747597824,2198652895,@moboza pavas igual y no nos.dejaron irnos a la casa,Thu Nov 24 12:27:28 +0000 2016,es,N
636,801845807309848576,36445508,"@rafa514x excelente, estamos muy atentos a tus comentarios",Thu Nov 24 17:51:52 +0000 2016,es,P
637,801870717969174529,252403226,@_AlejandroDP no estoy en la zona roja,Thu Nov 24 19:30:51 +0000 2016,es,NONE
638,801863340414955521,625035864,Juro que el próximo cuatri busco aparta con alguien no puedo con esto de estar sola,Thu Nov 24 19:01:32 +0000 2016,es,N
639,801843115824975872,58753109,@ekallestad qué bien suena una nórdica hablando en argento,Thu Nov 24 17:41:10 +0000 2016,es,P
640,801862522840158210,230057469,En Heredia ese temblor se sintió leve pero horrible,Thu Nov 24 18:58:17 +0000 2016,es,N
641,800832934756360193,716465778963271680,Quiero una caldosa y un granizado.,Mon Nov 21 22:47:05 +0000 2016,es,NONE
642,800900381123420160,138940047,Uri por cobarde se fue en la colada. #moisesylos10mandamientos,Tue Nov 22 03:15:05 +0000 2016,es,N
643,800897542041047040,716465778963271680,"@Erito0513 Shi, pero como el año pasado no jajaja ah creo que no fuiste",Tue Nov 22 03:03:48 +0000 2016,es,NONE
644,800875352838926336,1009570153,Otro terremoto y otra alerta de Tsunami para Japón.,Tue Nov 22 01:35:38 +0000 2016,es,N
645,800869473246793728,2968527311,desde hoy en la pura mañanita no veo a mi papá,Tue Nov 22 01:12:16 +0000 2016,es,N
646,800868885742268416,75400268,@valegarrou jaja es lo menos que hago por dicha pero si paso pegado a FB,Tue Nov 22 01:09:56 +0000 2016,es,NONE
647,800908849813344256,716465778963271680,"Exijo un beso como el de Carl y Enid, que lindoooooo. Wtf #twd",Tue Nov 22 03:48:44 +0000 2016,es,P
648,800885510575104001,159981940,Los anuncios de TV de posgrados de mi alma mater son tan malos.,Tue Nov 22 02:16:00 +0000 2016,es,N
649,800884833509658624,881498395,"@anamablaba buena idea, anis, pero ellos saben que yo ni un pancake puedo hacer bien",Tue Nov 22 02:13:18 +0000 2016,es,NEU
650,800909913715310592,718149456,@emacavi @ViuditaCR como dijo ud Algo Similar entonces.,Tue Nov 22 03:52:58 +0000 2016,es,NONE
651,800513366355652608,88022183,"Bueno por dicha ya estoy en Zarcero, no estoy en la calle. haha",Mon Nov 21 01:37:14 +0000 2016,es,P
652,800443454547521544,4581356472,"Que se hace cuando mi mamá tiene facebook, y no me da pelota por estar metida en el celular.",Sun Nov 20 20:59:25 +0000 2016,es,N
653,800831223610441732,67230973,@zeroanima tómese de algo de una vez y listo,Mon Nov 21 22:40:17 +0000 2016,es,NONE
654,800830813650743296,2253921240,"@valealfaroq Yo ando en las mismas, pero no tanto dolor sino inflamación y parezco embarazada. ¡Qué horror!",Mon Nov 21 22:38:39 +0000 2016,es,N
655,802264821165096960,1154584610,En enero la ropa está más barata por si no sabían,Fri Nov 25 21:36:53 +0000 2016,es,NONE
656,802158982353788929,98030453,Que triste todo este cierre de año para mi 🇨🇷 linda,Fri Nov 25 14:36:19 +0000 2016,es,N
657,802232548504010752,112528312,"@mishafantana si obvio eso es lo importante, gracias por preguntar",Fri Nov 25 19:28:38 +0000 2016,es,P
658,802227237000978432,4193470272,En mi pueblo anda una patrulla de @fuerzapublicaCR recolectando alimentos no perecederos. En mi casa ya donamos #CostaRicaUnida,Fri Nov 25 19:07:32 +0000 2016,es,P
659,801607174636077056,377544899,"@Brenes0791 Yo estoy super ansiosa, el asueto me da la tranquilidad de estar con mis papás, nada más",Thu Nov 24 02:03:38 +0000 2016,es,N
660,801628658427424768,17820624,@meLiKosha @sputnk no vi esto igual no podía hacer mucho,Thu Nov 24 03:29:00 +0000 2016,es,N
661,801577371476299776,137067751,"@Maluavi @edmed82 @figuerescr invitadísimo a hacer las cosas diferente, hay que involucrarse y dar espacios a la mejor gente.",Thu Nov 24 00:05:12 +0000 2016,es,NONE
662,801576904981626883,1428947887,@massiel_ml amiga siiii y la pobresa extrema sigue,Thu Nov 24 00:03:21 +0000 2016,es,NONE
663,801654234248806400,2774677761,Yo ya estoy con gripe y ni me he mojado,Thu Nov 24 05:10:38 +0000 2016,es,NONE
664,801653978991886336,109712748,@andynuinsa @NachoSantos7 me dejo congelado. Por algo es el amo de los ratings!!!,Thu Nov 24 05:09:37 +0000 2016,es,P
665,801638200334811137,179764543,@NeneAlfaroB Amén! En serio hay q hacerlo,Thu Nov 24 04:06:55 +0000 2016,es,NONE
666,801648039345745920,2484863024,Mis anteojos están demasiado flojos y eso que tienen meses de comprados,Thu Nov 24 04:46:01 +0000 2016,es,N
667,801647312036646912,29896566,Yo solo estoy pensando en proteger a mis gatos y a la perrita,Thu Nov 24 04:43:07 +0000 2016,es,NONE
668,801646462547456001,409492225,Segundo cuarto y Golden ya lleva 73 puntos,Thu Nov 24 04:39:45 +0000 2016,es,P
669,801651061928972288,299978719,"@KimSalas21 La vida conspira en contra de uno, que injusto jaja.",Thu Nov 24 04:58:01 +0000 2016,es,N
670,801682432231702529,627046620,"En Curridabat muy calmado, ni una gota de agua y hasta caliente está 20°v... #nomegusta",Thu Nov 24 07:02:41 +0000 2016,es,N
671,801916320329715712,19682117,@car_hidalgo lo hacen a diario. Hoy es más palpable por la emergencia. ️,Thu Nov 24 22:32:04 +0000 2016,es,NONE
672,801958572213108737,1643939671,"@vesamo13 ok, vea el lado positivo, tiene un motivo para hacerle drama el resto de si vida.",Fri Nov 25 01:19:57 +0000 2016,es,P
673,801978181167288320,161567591,"@gaby_mata25 La voz sepsi que debe tener Que dicha Gaby! Ya el lunes regresará ""con toda la pata""",Fri Nov 25 02:37:53 +0000 2016,es,P
674,802021065950195712,463200546,Esta va a ser la noche más larga para muchos,Fri Nov 25 05:28:17 +0000 2016,es,N
675,802002493328785409,14628107,@conoche repollo Ud últimamente como que muy amargo,Fri Nov 25 04:14:29 +0000 2016,es,N
676,802071121084514304,1138857728,@tvnnoticias No para esa hora. Es devastador el efecto de #OttoCR en mi país en realidad,Fri Nov 25 08:47:11 +0000 2016,es,N
677,802031513302867968,252403226,"@GLOri_177 Gloria, ¿en serio? Es muy probable, qué triste.",Fri Nov 25 06:09:48 +0000 2016,es,N
678,811697149637488641,513703199,Hoy puede ser el penúltimo capítulo de Ragnar Lothbrok,Wed Dec 21 22:17:35 +0000 2016,es,NONE
679,811617569295699968,438910231,Se me rompió el pantalón horizontalmrnnte por el muslo hasta debajo de la nalga... Ya estoy a la moda,Wed Dec 21 17:01:22 +0000 2016,es,N
680,811628327609966593,2793240117,@WancitoCubero @ericsolanog Me uno a la triste historia de no vacas,Wed Dec 21 17:44:07 +0000 2016,es,N
681,811614576861216768,50089536,"Que chiva pasar debajo del puente de la platina, siempre he querido ...es en serio.",Wed Dec 21 16:49:28 +0000 2016,es,P
682,811657609887543296,79375445,"¡¡EL PUEBLO MÁS BONITO DE ESPAÑA 2016!! Enhorabuena @viniegradeabajo Sólo Rioja, sólo bueno",Wed Dec 21 19:40:28 +0000 2016,es,P
683,811638449077948416,78943814,@Bejardo ahh no eso fijo... Pero en este caso en especifico hablo solamente de vestimenta,Wed Dec 21 18:24:20 +0000 2016,es,NEU
684,811644803838607360,2784445962,Estoy solita en la oficina... pondré mis vídeos de cosas paranormales sin audífonos,Wed Dec 21 18:49:35 +0000 2016,es,NONE
685,811666031643074560,78943814,@gat1tu sólo viste feo... Lo demás todo ok,Wed Dec 21 20:13:56 +0000 2016,es,NEU
686,811193408878481408,322639655,Ayer inicie con mi proyecto de hacerme mi propia huerta,Tue Dec 20 12:55:54 +0000 2016,es,NONE
687,810824587361525760,983221458,Que dicha que hay trabajo y salud y vacaciones también,Mon Dec 19 12:30:20 +0000 2016,es,P
688,810694264946618368,718149456,@joharoversi ja ja pero está precioso el condenado.,Mon Dec 19 03:52:29 +0000 2016,es,P
689,810670660867526656,161820374,Juegos de pólvora y mi perrito asustado,Mon Dec 19 02:18:41 +0000 2016,es,N
690,810870164233261056,204396297,@_Star_Vader tanto libro chiva que hay Y buen punto... Comida entonces,Mon Dec 19 15:31:27 +0000 2016,es,P
691,810351346788528128,4878793919,@Chamo_A_ la hijueputa tela se me salió. yo quería volver a quedar acostada.,Sun Dec 18 05:09:51 +0000 2016,es,N
692,810322496079757312,228287652,Estoy así de no salir hoy.,Sun Dec 18 03:15:12 +0000 2016,es,N
693,810326683169521664,204396297,Vamos a pasar año nuevo a la playa No? Bueno,Sun Dec 18 03:31:51 +0000 2016,es,NONE
694,810213900192989184,204396297,Extraño todo de Belén Es tan chiva...,Sat Dec 17 20:03:41 +0000 2016,es,NEU
695,811407432421404673,531921739,Y nos vamos encontrando a un ex en el hotel...,Wed Dec 21 03:06:21 +0000 2016,es,NONE
696,811453924830023681,48592691,Mi hermano y yo convertimos el comedor principal en un café internet,Wed Dec 21 06:11:06 +0000 2016,es,NONE
697,811955602046013440,14893600,"@edgumaco me acuerdo de la clínica Norza, el Peri, las casas en lotes llobet dañadas",Thu Dec 22 15:24:35 +0000 2016,es,NONE
698,811819332581859328,972587826,Todavía no me he comido un maldito tamal,Thu Dec 22 06:23:06 +0000 2016,es,N
699,811782203738910720,4888580472,@oviedo_6 yo personalmente lo bloquearía inmediatamente pero al final yo no soy una belleza so,Thu Dec 22 03:55:34 +0000 2016,es,NEU
700,811803758560768001,20687238,Hoy tuve mi primera premier y fue un éxito,Thu Dec 22 05:21:13 +0000 2016,es,P
701,811786773537968128,90973470,@Jefersonserrano @luisricardo_28 @danielugalde07 @Stedich7 nombres yo llego hasta las 10:30 sábado a las 7 AM mejor jajaja,Thu Dec 22 04:13:43 +0000 2016,es,NONE
702,811783431558295552,537526167,@vale24_12 siempre es bueno la opinión de un playo,Thu Dec 22 04:00:26 +0000 2016,es,P
703,809178498103439362,3070523768,Soy el ser más distraído del mundo,Wed Dec 14 23:29:22 +0000 2016,es,N
704,809274124820512768,4699068133,ojala que te de un bloqueo mas grande que el de mi cel,Thu Dec 15 05:49:21 +0000 2016,es,N
705,809382645754957825,586259079,Toda mi familia va a estar dormida en mi graduación,Thu Dec 15 13:00:35 +0000 2016,es,N
706,809223061157400576,3373046294,Espero que mi jefe me de mañana libre,Thu Dec 15 02:26:27 +0000 2016,es,P
707,809286148916920320,118599121,"@Ka_Arroyo_ jajaja yo nunca spoileo, eso lo odio pero le recomiendo no meterse a Tw mañana",Thu Dec 15 06:37:08 +0000 2016,es,P
708,809267386717274112,923895121,"@hippielandsoul Yo defendía un poquito el 2016, ya no.",Thu Dec 15 05:22:35 +0000 2016,es,N
709,809259678505046018,588833169,@valeriazumbado Esto es lo más triste :! Pero espero que el 24 sí,Thu Dec 15 04:51:57 +0000 2016,es,N
710,811041345288732672,2774677761,"@AfichesManudos Con las rayas más gruesas, me gusta Pumas sabe lo que hace",Tue Dec 20 02:51:39 +0000 2016,es,P
711,811080053866057728,148887254,@vrandrd bueno igual la veré porque el protagonista es muy guapo,Tue Dec 20 05:25:28 +0000 2016,es,P
712,811086379199397889,3100971627,Para mi mamá toda la ropa que escojo es fea hasta que me la ve puesta,Tue Dec 20 05:50:36 +0000 2016,es,NEU
713,810948277957001216,1137789668,Llevaba tiempo de no estar tan quemada,Mon Dec 19 20:41:50 +0000 2016,es,N
714,811095261829271560,3218842148,"@germangn09 pero igual es feo, horrible, espantoso",Tue Dec 20 06:25:54 +0000 2016,es,N
715,809599585001816064,10716212,"@LisethBriceno rajado que si, lo voy a extrañar un poquito",Fri Dec 16 03:22:37 +0000 2016,es,N
716,809428087935004672,388326498,"Buen día @Dr_ivrecagu muchas gracias por su comentario, es un gusto servirle.",Thu Dec 15 16:01:09 +0000 2016,es,P
717,808888543338778624,939981277,Sería la mejor compañía para Marce y Osquitar  Bueno y yo,Wed Dec 14 04:17:11 +0000 2016,es,P
718,808896048680861696,230057469,@HenAubSol17 yo estoy igual... Hoy pequé feo,Wed Dec 14 04:47:01 +0000 2016,es,N
719,808473316520562688,566769891,Feliz terminé cuatri fue un éxito . Ahora sueño con algo grande,Tue Dec 13 00:47:14 +0000 2016,es,P
720,808489751816929280,2774677761,"@ReinerJosueUH que raro, el mío si es real",Tue Dec 13 01:52:32 +0000 2016,es,NEU
721,808491123559845889,97166166,Mis lunes no volverán a ser iguales @Luis_GadeaA,Tue Dec 13 01:57:59 +0000 2016,es,NONE
722,810599314213011456,181029382,"@victorA_perez Ah bueno, gracias por estar taaaan pendiente de nosotros",Sun Dec 18 21:35:11 +0000 2016,es,P
723,810540437819760642,2869395974,Ayer me dieron una botella y le pegue un trago pensando que era yin o Fresca gracias marifer,Sun Dec 18 17:41:14 +0000 2016,es,N
724,812111423102926851,133805341,@Leiva89 lo puse y ví la INT de Manning. Está empezando igual,Fri Dec 23 01:43:46 +0000 2016,es,NONE
725,812110006564831234,41050134,@conejoceni01 dígame que no es caro porque ya estoy bien pobre,Fri Dec 23 01:38:08 +0000 2016,es,NONE
726,812354803485540352,627838882,Amo la nueva canción de Sofía Reyes,Fri Dec 23 17:50:52 +0000 2016,es,P
727,812059929213366273,202895285,Ya no me quiero mover Estúpidos aeropuertos.,Thu Dec 22 22:19:09 +0000 2016,es,N
728,809123827263438853,51758881,La próxima vez que vaya a un bar hasta me sirvo yo solo.,Wed Dec 14 19:52:07 +0000 2016,es,NONE
729,808876462212317188,1559006227,Me corte el pelo y me siento demasiado pelona,Wed Dec 14 03:29:11 +0000 2016,es,N
730,808870364856090625,549745942,mañana tengo el día libre y no tengo nada más que hacer que dormir,Wed Dec 14 03:04:57 +0000 2016,es,P
731,808862160994664448,772998564163129344,Cada vez que veo a esa muchacha está más guapa,Wed Dec 14 02:32:21 +0000 2016,es,P
732,809169530731823106,718149456,@Lalusa @moboza @Andrey_Amador errar es d humanos. no debe d pasar a más.,Wed Dec 14 22:53:44 +0000 2016,es,P
733,808901597615034372,176885005,@charlie10cr seguro las productoras estaban centradas en traer los de siempre,Wed Dec 14 05:09:04 +0000 2016,es,N
734,813077435386302468,1300377012,"Tener grandes eectativas a futuro, eso es vida",Sun Dec 25 17:42:21 +0000 2016,es,P
735,813467340713193472,19682117,"@ignaciosolisw ya yo voy de vuelta, pero le dejé la pampa lindísima",Mon Dec 26 19:31:42 +0000 2016,es,P
736,813596007481167872,138940047,"Me voy mañana para la playa, confiando que el sol me quite esta gripe tan horrible.",Tue Dec 27 04:02:58 +0000 2016,es,P
737,813584750380204034,1300377012,Envidio de buena manera a los que tienen la oportunidad de ir mañana al estadio,Tue Dec 27 03:18:14 +0000 2016,es,P
738,813521592462540800,1628606084,@KaroRC4 hay unos que son casi misión imposible pero está super lindo,Mon Dec 26 23:07:16 +0000 2016,es,P
739,813541810853310464,104178963,"@cotarola Te mando un abrazo. Vienen días duros, pero se superan eventualmente",Tue Dec 27 00:27:37 +0000 2016,es,P
740,813907408120672258,892305818,No me arrepiento de nada ah Ojalá tuviera dinero infinito,Wed Dec 28 00:40:22 +0000 2016,es,NEU
741,813911552172625921,1902769782,Cuando queres comprar muchas cosas pero eres pobre,Wed Dec 28 00:56:50 +0000 2016,es,N
742,813972029267410944,1288815326,Lo extraño demasiado! 5 días es demasiado para mí,Wed Dec 28 04:57:09 +0000 2016,es,N
743,813854554001436677,59866022,@zeroanima Esto me hizo feliz pero aun mas triste por no poder teletrabajar,Tue Dec 27 21:10:21 +0000 2016,es,N
744,812433686750756864,753825772981280768,"@cmfluisangel ...Misionero ideal, Oh Claret! ...109 beatos nuevos",Fri Dec 23 23:04:19 +0000 2016,es,P
745,812448341468545026,93057768,Mañana que entonces? -Yo buscando donde pasar navidad por que me dejaron solo,Sat Dec 24 00:02:33 +0000 2016,es,NONE
746,812166030462160897,204396297,Me da tanta playada tener que ponerle el cono de nuevo a whiska,Fri Dec 23 05:20:45 +0000 2016,es,N
747,812132464919506944,716465778963271680,"Quiero amigos que le gusten mis gustos musicales, ya tengo pero viven largo",Fri Dec 23 03:07:22 +0000 2016,es,NONE
748,812196050903728128,184488311,Qué rico el silencio de mi cuarto,Fri Dec 23 07:20:03 +0000 2016,es,P
749,812688090015772672,19682117,"Desayuno guanacasteco Hoy es Nochebuena, hoy damos vueltita por Nicoya",Sat Dec 24 15:55:14 +0000 2016,es,P
750,812906523936587776,4401723391,"Pensé hacer algo con Belén y machu, pero de nuevo me dejaron sola",Sun Dec 25 06:23:13 +0000 2016,es,N
751,812910113963048960,703314783500574720,"Feliz navidad, feliz navidad, feliz navidad y feliz navidad",Sun Dec 25 06:37:28 +0000 2016,es,P
752,812914757019779076,537526167,@__el_Negro ah mae que duro eso en este día,Sun Dec 25 06:55:55 +0000 2016,es,N
753,814193006739918848,2784445962,@Chelo1478 porque si digo que quiero mamón chino me dicen una vulgaridad,Wed Dec 28 19:35:14 +0000 2016,es,N
754,810126945807699968,32215600,@gaby_mata25 @LuisEs22 Fue la última vez que fuimos al cine,Sat Dec 17 14:18:09 +0000 2016,es,NONE
755,812762537938788352,41050134,"@moriuper hola! No, ya no hay más sur",Sat Dec 24 20:51:04 +0000 2016,es,NONE
756,812752893946236928,473292498,"@KimberlyReyesC4 Como te digo, come maaaas y en mi casa sólo estamos mamá y yo",Sat Dec 24 20:12:44 +0000 2016,es,NEU
757,811231191332487169,3538495935,"@Jey_Gut Aun no tenemos fechas definidas, pero te avisamos apenas sepamos",Tue Dec 20 15:26:02 +0000 2016,es,NONE
758,811195457657569280,3235360358,@msalgadocr de fijoooo. Y luego juntos olvidamos que fuimos a Palmares,Tue Dec 20 13:04:03 +0000 2016,es,NEU
759,811219074059476992,170924274,"@eebenitez_ Jajaja es muy triste esto, pero ya hoy consigo otro",Tue Dec 20 14:37:53 +0000 2016,es,P
760,811212211410583552,716465778963271680,Mami se acaba de ir y ya la extraño,Tue Dec 20 14:10:37 +0000 2016,es,N
761,814995688723456001,4473758302,@JuanamartinezH Seguirme es lo único que tienes que hacer.,Sat Dec 31 00:44:48 +0000 2016,es,NONE
762,814907771829239808,754911614420127745,Ayer lloré viendo a @AlexBadilla en el snap que playada,Fri Dec 30 18:55:27 +0000 2016,es,N
763,814456696194080768,627838882,@CNCOmusic reggaeton lento la canción del fin de año,Thu Dec 29 13:03:02 +0000 2016,es,NONE
764,814710034236080128,195532698,"@BrujaMalvada_ no tengo en la casa apenas entre, te mando uno así jaja",Fri Dec 30 05:49:43 +0000 2016,es,NEU
765,814670953611460608,16819577,@argmau deben ser mejores las que no me hacen menchon,Fri Dec 30 03:14:25 +0000 2016,es,P
766,816042138014253056,93057768,"Estoy viendo #Bridegroom en Netflix y me tiene de un puro moco, véanla!",Mon Jan 02 22:03:01 +0000 2017,es,P
767,816038188607242240,627838882,Ser productora radiofónica es lo mejor de la vida,Mon Jan 02 21:47:20 +0000 2017,es,P
768,815954242070609922,14085203,@nubecina @grassengel pero no están en el cantón central de SJO,Mon Jan 02 16:13:45 +0000 2017,es,NONE
769,814536151952461824,704094795,Si ocupan gente para una mejenga yo estoy disponible,Thu Dec 29 18:18:46 +0000 2016,es,NONE
770,815326818479775744,2425593376,@jatenas @Amareto Abrazote enorme!! Sos un éxito!,Sat Dec 31 22:40:36 +0000 2016,es,P
